Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 2;PICHINCHA;CAYAMBE;MICROTRAFICO;24/2/2016;FLAGRANTE;HOMBRE;20;COLOMBIA
ZONA 2;PICHINCHA;CAYAMBE;MICROTRAFICO;24/2/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;MICROTRAFICO;24/2/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;MICROTRAFICO;24/2/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;ROBO A PERSONAS;24/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;MICROTRAFICO;24/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 2;PICHINCHA;MEJIA;ROBO A PERSONAS;21/2/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 2;PICHINCHA;MEJIA;VARIOS;28/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 2;PICHINCHA;MEJIA;VARIOS;28/2/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;TENTATIVA DE ROBO;13/2/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 2;PICHINCHA;SAN MIGUEL DE LOS BANCOS;RECEPTACION;6/2/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLACION;15/2/2016;BOLETA;HOMBRE;13;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;24/2/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;RECEPTACION;6/2/2016;FLAGRANTE;MUJER;21;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;RECEPTACION;6/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;26/2/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;26/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;26/2/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;26/2/2016;FLAGRANTE;HOMBRE;23;VENEZUELA
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;26/2/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;26/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;26/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;RECEPTACION;27/2/2016;FLAGRANTE;MUJER;35;COLOMBIA
ZONA 2;PICHINCHA;RUMIÑAHUI;HURTO;29/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;HURTO;29/2/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 5;GUAYAS;BALZAR;ROBO DOMICILIO;3/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;BALZAR;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/2/2016;FLAGRANTE;HOMBRE;49;ECUADOR
ZONA 5;GUAYAS;BALZAR;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/2/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 5;GUAYAS;BALZAR;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/2/2016;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 7;EL ORO;ATAHUALPA;VARIOS;1/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;5/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;5/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;MILAGRO;MICROTRAFICO;6/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;ROBO A PERSONAS;4/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;4/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;1/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO DOMICILIO;9/2/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;11/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO DOMICILIO;10/2/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 5;GUAYAS;PLAYAS;VARIOS;4/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;NARANJAL;HERIDAS/LESIONES;7/2/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 5;GUAYAS;NARANJAL;ROBO A MOTOS;10/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;GUAYAS;NARANJAL;ROBO DE BIENES
ZONA 5;GUAYAS;EMPALME;ABUSO DE CONFIANZA;8/2/2016;BOLETA;HOMBRE;40;ECUADOR
ZONA 5;GUAYAS;EMPALME;ROBO DOMICILIO;15/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;GUAYAS;BALZAR;INTIMIDACION/AMENAZA;7/2/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;BALZAR;REBELION Y ATENTADO;15/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;BALZAR;ROBO A MOTOS;16/2/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 5;GUAYAS;BALZAR;ROBO A MOTOS;16/2/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;ROBO A PERSONAS;10/2/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;ROBO A PERSONAS;10/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A UNIDADES ECONOMICAS;6/2/2016;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A PERSONAS;8/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A PERSONAS;8/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;DURAN;ASOCIACION ILICITA;10/2/2016;BOLETA;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;ASESINATO;9/2/2016;BOLETA;HOMBRE;53;ECUADOR
ZONA 5;GUAYAS;PLAYAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/2/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;PLAYAS;MICROTRAFICO;16/2/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 5;GUAYAS;PLAYAS;MICROTRAFICO;16/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;PLAYAS;MICROTRAFICO;16/2/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 5;GUAYAS;BALAO;HOMICIDIO;14/2/2016;BOLETA;HOMBRE;53;ECUADOR
ZONA 5;GUAYAS;BALZAR;ROBO A PERSONAS;21/2/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A MOTOS;17/2/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;SIMON BOLIVAR;REBELION Y ATENTADO;7/2/2016;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 5;GUAYAS;SIMON BOLIVAR;REBELION Y ATENTADO;7/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;20/2/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;20/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;EMPALME;TENTATIVA ASESINATO/HOMICIDIO;24/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;GUAYAS;EMPALME;ROBO A MOTOS;24/2/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 5;GUAYAS;EMPALME;ROBO A MOTOS;24/2/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 5;GUAYAS;NARANJAL;HURTO;22/2/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 5;GUAYAS;NARANJAL;RECEPTACION;22/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;NARANJAL;RECEPTACION;22/2/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 5;GUAYAS;NARANJAL;VARIOS;22/2/2016;BOLETA;HOMBRE;38;ECUADOR
ZONA 5;GUAYAS;NARANJAL;ACOSO SEXUAL;28/2/2016;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 5;GUAYAS;NARANJAL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;29/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;12/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;22/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;22/2/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 5;GUAYAS;NARANJITO;ASESINATO;2/2/2016;BOLETA;HOMBRE;29;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;6/2/2016;BOLETA;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;6/2/2016;BOLETA;HOMBRE;32;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;10/2/2016;BOLETA;HOMBRE;39;ECUADOR
ZONA 5;GUAYAS;NARANJITO;ROBO A ESTABLECIMIENTOS DE COLECTIVOS U ORGANIZACIONES SOCIALES ;10/2/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;12/2/2016;BOLETA;HOMBRE;40;ECUADOR
ZONA 5;GUAYAS;NARANJITO;MICROTRAFICO;13/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;GUAYAS;NARANJITO;MICROTRAFICO;17/2/2016;FLAGRANTE;MUJER;36;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;18/2/2016;BOLETA;HOMBRE;50;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;20/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;20/2/2016;BOLETA;HOMBRE;23;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;21/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;26/2/2016;BOLETA;HOMBRE;32;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;26/2/2016;BOLETA;HOMBRE;34;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;3/2/2016;BOLETA;HOMBRE;41;ECUADOR
ZONA 5;GUAYAS;NARANJITO;VARIOS;27/2/2016;BOLETA;HOMBRE;48;ECUADOR
ZONA 5;GUAYAS;PALESTINA;INTIMIDACION/AMENAZA;10/2/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 5;GUAYAS;SALITRE;VARIOS;23/2/2016;FLAGRANTE;HOMBRE;70;ECUADOR
ZONA 5;GUAYAS;PLAYAS;HURTO;27/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;PLAYAS;HURTO;27/2/2016;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 5;GUAYAS;DAULE;OTROS ROBOS;1/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;NOBOL;HURTO;5/2/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;GUAYAS;DAULE;HURTO;3/2/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;GUAYAS;DAULE;HURTO;3/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;GUAYAS;DAULE;MICROTRAFICO;3/2/2016;FLAGRANTE;MUJER;19;ECUADOR
ZONA 5;GUAYAS;DAULE;MICROTRAFICO;3/2/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;GUAYAS;NOBOL;MICROTRAFICO;3/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;GUAYAS;DAULE;MICROTRAFICO;7/2/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;GUAYAS;DAULE;MICROTRAFICO;15/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;GUAYAS;DAULE;OTROS ROBOS;17/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;GUAYAS;DAULE;ROBO DOMICILIO;17/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;GUAYAS;DAULE;ROBO DOMICILIO;17/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;GUAYAS;DAULE;VIOLACION;27/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;GUAYAS;DAULE;VIOLACION;28/2/2016;FLAGRANTE;MUJER;20;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;3/2/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;3/2/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VIOLACION;3/2/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO A ESTABLECIMIENTOS DE COLECTIVOS U ORGANIZACIONES SOCIALES ;5/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO A ESTABLECIMIENTOS DE COLECTIVOS U ORGANIZACIONES SOCIALES ;5/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO A ESTABLECIMIENTOS DE COLECTIVOS U ORGANIZACIONES SOCIALES ;5/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;VARIOS;7/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO DOMICILIO;13/2/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO DOMICILIO;13/2/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO DOMICILIO;13/2/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;TENTATIVA ASESINATO/HOMICIDIO;17/2/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/2/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO DOMICILIO;17/2/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO DOMICILIO;17/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;FALSO TESTIMONIO/PERJURIO;17/2/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;TENTATIVA ASESINATO/HOMICIDIO;21/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;23/2/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;23/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;EXTORSION;25/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VARIOS;28/2/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;TENTATIVA ASESINATO/HOMICIDIO;29/2/2016;BOLETA;HOMBRE;32;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;29/2/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;29/2/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;29/2/2016;FLAGRANTE;MUJER;19;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;29/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;29/2/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;ROBO A PERSONAS;29/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;1/2/2016;BOLETA ;HOMBRE;20;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO DE BIENES
ZONA 5;LOS RIOS;BABAHOYO;ROBO DE BIENES
ZONA 5;LOS RIOS;BABAHOYO;ROBO A PERSONAS;3/2/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;TENTATIVA ASESINATO/HOMICIDIO;6/2/2016;FLAGRANTE;HOMBRE;70;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;FEMICIDIO;7/2/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;2/2/2016;FLAGRANTE;MUJER;18;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/2/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/2/2016;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/2/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/2/2016;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/2/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/2/2016;FLAGRANTE;MUJER;18;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/2/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENTATIVA DE ROBO;3/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;MICROTRAFICO;3/2/2016;BOLETA;MUJER;35;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;3/2/2016;BOLETA;HOMBRE;37;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;2/2/2016;BOLETA;HOMBRE;65;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;3/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;3/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;4/2/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;4/2/2016;BOLETA;HOMBRE;30;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;Estafa;4/2/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;Estafa;4/2/2016;FLAGRANTE;HOMBRE;68;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;5/2/2016;BOLETA;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/2/2016;FLAGRANTE;HOMBRE;47;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VIOLACION;5/2/2016;BOLETA;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HURTO;5/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HURTO;7/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HURTO;7/2/2016;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VIOLACION;8/2/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;7/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;LOS RIOS;VALENCIA;Estafa;1/2/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 5;LOS RIOS;VALENCIA;Estafa;1/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;VARIOS;1/2/2016;BOLETA;HOMBRE;45;ECUADOR
ZONA 5;LOS RIOS;VALENCIA;MICROTRAFICO;2/2/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 5;LOS RIOS;VALENCIA;MICROTRAFICO;2/2/2016;FLAGRANTE;MUJER;33;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;ACOSO SEXUAL;3/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;ACOSO SEXUAL;3/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;VALENCIA;ROBO A PERSONAS;3/2/2016;FLAGRANTE;HOMBRE;49;ECUADOR
ZONA 5;LOS RIOS;VALENCIA;RECEPTACION;6/2/2016;FLAGRANTE;MUJER;65;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;TENTATIVA ASESINATO/HOMICIDIO;8/2/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 5;LOS RIOS;PUEBLO VIEJO;VARIOS;3/2/2016;BOLETA;HOMBRE;30;ECUADOR
ZONA 5;LOS RIOS;PUEBLO VIEJO;OTROS ROBOS;3/2/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;QUINSALOMA;VARIOS;4/2/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;OTROS ROBOS;5/2/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;ROBO A PERSONAS;5/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;VARIOS;5/2/2016;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 5;LOS RIOS;VENTANAS;VARIOS;5/2/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;MONTALVO;MICROTRAFICO;9/2/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO A MOTOS;1/2/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ASESINATO;8/2/2016;BOLETA ;HOMBRE;31;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO A PERSONAS;8/2/2016;FLAGRANTE;HOMBRE ;19;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;HERIDAS/LESIONES;8/2/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO A PERSONAS;8/2/2016;FLAGRANTE;HOMBRE ;18;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO A UNIDADES ECONOMICAS;12/2/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO A UNIDADES ECONOMICAS;12/2/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;ROBO A UNIDADES ECONOMICAS;12/2/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;RECEPTACION;14/2/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;13/2/2016;BOLETA ;HOMBRE;23;ECUADOR
ZONA 5;LOS RIOS;BABA;HURTO;14/2/2016;BOLETA ;HOMBRE;25;ECUADOR
